Group,,instance,neuron,electrodeNo,x,y,neuronConductionVel,totalAxonLen,longestBranchLen,longestDistFromInitSite,longestLat,amplitudeInitSite,totNoSpikes,neuronFiringRate,isiViolationRate,fisherProjectionDistance,silhouetteScore,spikesNoPerConfig_mean,completeness,date,wellplateID,wellNo,runID,assayTag,div,wellGroupName,wellGroupColor,Plating Date,control
1,458,70,27,19656,1330,1557.5,0.316,1129,446.3,870.3,3.9,841.6,342,0.27,0,7.47,0.61,16,0.86,5/9/2024,M04707,4,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,24.4.2024,0
1,459,70,28,13327,2222.5,1050,0.398,2654.4,477.9,598.6,1.5,205.6,314,0.25,0,1.75,0.45,14,0.86,5/9/2024,M04707,4,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,24.4.2024,0
1,460,70,29,25183,1802.5,1995,N/A,N/A,N/A,N/A,N/A,307.7,576,0.46,0,8.05,0.55,27,1,5/9/2024,M04707,4,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,24.4.2024,0
1,461,70,40,16431,2642.5,1295,0.292,742.5,548.9,1228.7,4.95,327,890,0.7,0,8.25,0.59,42,1,5/9/2024,M04707,4,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,24.4.2024,0
1,462,70,46,9616,2730,752.5,N/A,N/A,N/A,N/A,N/A,146,234,0.19,0,N/A,N/A,11,0.76,5/9/2024,M04707,4,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,24.4.2024,0
1,463,70,48,13689,857.5,1085,N/A,N/A,N/A,N/A,N/A,155.6,217,0.17,13.41,N/A,N/A,10,0.71,5/9/2024,M04707,4,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,24.4.2024,0
1,464,70,50,1228,2240,87.5,N/A,N/A,N/A,N/A,N/A,255.4,277,0.22,0,12.51,0.73,13,0.76,5/9/2024,M04707,4,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,24.4.2024,0
1,465,70,55,4013,927.5,315,0.373,102,102,78.3,0.3,120.4,681,0.54,0,8.38,0.54,32,1,5/9/2024,M04707,4,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,24.4.2024,0
1,466,71,1,3159,1382.5,245,0.376,764.1,456.1,384.2,1.4,730.6,610,0.51,0,4.45,0.72,30,0.95,5/9/2024,M04707,5,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,24.4.2024,0
1,467,71,3,14571,892.5,1155,N/A,N/A,N/A,N/A,N/A,941.1,483,0.4,0,17.49,0.59,24,0.95,5/9/2024,M04707,5,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,24.4.2024,0
1,468,71,4,12463,2502.5,980,0.356,102,102,72.2,0.3,551.9,270,0.22,0,13.82,0.68,13,0.75,5/9/2024,M04707,5,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,24.4.2024,0
1,469,71,6,5586,1505,437.5,0.42,555,278.2,370.8,1.4,975.2,497,0.41,0,2.44,0.26,24,0.75,5/9/2024,M04707,5,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,24.4.2024,0
1,470,71,7,19011,1592.5,1505,0.378,116.4,116.4,316.9,0.4,641.8,291,0.24,447.23,3.87,0.43,14,0.8,5/9/2024,M04707,5,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,24.4.2024,0
1,471,71,10,22308,1540,1767.5,0.314,148.4,148.4,94.2,0.6,517.7,224,0.19,0,20.62,0.66,11,0.65,5/9/2024,M04707,5,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,24.4.2024,0
1,472,71,17,18997,1347.5,1505,0.439,1156.5,431.3,683.4,1.65,352.2,409,0.34,0,13.57,0.59,20,0.75,5/9/2024,M04707,5,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,24.4.2024,0
1,473,71,18,23218,2065,1837.5,0.393,77.2,77.2,72.2,0.25,407.6,260,0.22,0,11.62,0.51,13,0.7,5/9/2024,M04707,5,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,24.4.2024,0
1,474,71,20,13578,2765,1067.5,N/A,N/A,N/A,N/A,N/A,433.3,652,0.54,0,5.07,0.48,32,1,5/9/2024,M04707,5,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,24.4.2024,0
1,475,71,25,11372,2660,892.5,0.298,94.7,94.7,123.7,0.4,192.8,422,0.35,0,7.46,0.56,21,1,5/9/2024,M04707,5,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,24.4.2024,0
1,476,71,27,4286,1855,332.5,0.372,1051.4,288.4,404,1.1,115.2,1171,0.97,0,N/A,N/A,58,1,5/9/2024,M04707,5,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,24.4.2024,0
1,477,71,28,2952,1610,227.5,N/A,N/A,N/A,N/A,N/A,303.8,353,0.29,0,10.21,0.69,17,0.9,5/9/2024,M04707,5,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,24.4.2024,0
1,478,71,29,5196,2380,402.5,0.287,313.1,158.6,161.3,0.55,516,413,0.34,0,10.4,0.5,20,1,5/9/2024,M04707,5,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,24.4.2024,0
1,479,71,31,7193,2677.5,560,0.265,102,102,117.4,0.55,418.8,256,0.21,0,8.75,0.63,12,0.85,5/9/2024,M04707,5,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,24.4.2024,0
1,480,71,33,1642,1785,122.5,N/A,N/A,N/A,N/A,N/A,508.5,560,0.47,3.83,N/A,N/A,28,0.95,5/9/2024,M04707,5,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,24.4.2024,0
1,481,71,35,16236,3080,1277.5,0.404,244.8,174.8,1275.7,1.45,516.3,598,0.5,0,5.96,0.68,29,1,5/9/2024,M04707,5,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,24.4.2024,0
1,482,71,36,7147,1872.5,560,0.459,576.7,227.5,262.5,0.7,707.6,364,0.3,0,9.69,0.51,18,1,5/9/2024,M04707,5,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,24.4.2024,0
1,483,71,42,12168,1190,962.5,0.34,648,292.6,254.8,0.85,215.9,227,0.19,0,7.43,0.4,11,0.6,5/9/2024,M04707,5,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,24.4.2024,0
1,484,71,48,19075,2712.5,1505,N/A,N/A,N/A,N/A,N/A,396.4,437,0.36,0,4.58,0.12,21,1,5/9/2024,M04707,5,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,24.4.2024,0
1,485,71,49,4905,1137.5,385,N/A,N/A,N/A,N/A,N/A,232.2,337,0.28,39.7,N/A,N/A,16,1,5/9/2024,M04707,5,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,24.4.2024,0
1,486,71,52,25370,1225,2012.5,0.285,77.2,77.2,447.2,0.25,102.1,222,0.18,0,5.9,0.51,11,0.7,5/9/2024,M04707,5,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,24.4.2024,0
1,487,72,6,20622,2835,1627.5,0.398,445.9,227.5,413,0.7,272.4,343,0.25,0,9.53,0.77,14,0.7,5/9/2024,M04707,6,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,24.4.2024,0
1,488,73,1,13703,1102.5,1085,0.368,2205.4,376,1558.4,3.95,1198.1,998,0.83,0,5.81,0.68,49,1,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,489,73,2,19077,2747.5,1505,0.314,130.9,130.9,262.5,0.45,1061.3,292,0.24,7.05,4.84,0.65,14,0.6,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,490,73,3,19226,1505,1522.5,0.526,172,172,172.4,0.45,738.8,466,0.39,1.38,12.66,0.52,23,0.75,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,491,73,5,24727,1522.5,1960,0.302,119.5,119.5,110.7,0.45,884.4,443,0.37,0,9.13,0.6,22,1,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,492,73,7,12628,1540,997.5,N/A,N/A,N/A,N/A,N/A,782.9,268,0.22,0,7.77,0.59,13,0.95,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,493,73,8,24092,1960,1907.5,0.423,313.1,186.4,140,0.45,640.4,1396,1.16,0,17.86,0.72,69,1,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,494,73,9,6697,1697.5,525,0.295,141.1,141.1,133.3,0.5,475.5,357,0.3,0,10.42,0.62,17,0.9,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,495,73,11,10414,1295,822.5,0.34,154.5,154.5,150.5,0.45,752.5,255,0.21,0,8.48,0.59,12,1,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,496,73,23,1001,2117.5,70,N/A,N/A,N/A,N/A,N/A,400.2,301,0.25,0,12.46,0.65,15,0.95,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,497,73,24,19650,1225,1557.5,0.245,157.8,157.8,122.5,0.6,349.1,304,0.25,0,13.35,0.64,15,0.8,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,498,73,25,2514,1645,192.5,N/A,N/A,N/A,N/A,N/A,244.2,447,0.37,0,6.74,0.54,22,1,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,499,73,26,14374,1295,1137.5,0.428,1886,288.4,1506.6,3.7,1096,1018,0.85,0,25.14,0.62,50,1,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,500,73,28,1258,2765,87.5,N/A,N/A,N/A,N/A,N/A,456.5,463,0.38,2.81,1.69,0.32,23,0.9,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,501,73,31,13900,700,1102.5,N/A,N/A,N/A,N/A,N/A,391.1,413,0.34,5.29,4.02,0.67,20,1,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,502,73,32,21701,2467.5,1715,0.488,450.1,243.1,260.2,0.65,361,987,0.82,0,8.96,0.54,49,1,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,503,73,35,551,1942.5,35,N/A,N/A,N/A,N/A,N/A,371.5,335,0.28,0,5.7,0.51,16,1,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,504,73,38,4724,1820,367.5,0.369,397.5,285.3,210.7,0.8,341.9,365,0.3,0,12.92,0.55,18,0.9,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,505,73,40,25585,1137.5,2030,0.388,129.7,129.7,141.1,0.35,468.8,212,0.18,0,4.08,0.33,10,0.9,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,506,73,42,22571,2292.5,1785,0.386,200.9,200.9,141.1,0.55,336.1,1132,0.94,0,11.71,0.56,56,1,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,507,73,50,4929,1557.5,385,0.323,275.1,158.6,210,0.5,655.5,324,0.27,0,13.61,0.55,16,0.85,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,508,73,51,17651,892.5,1400,0.143,77.2,77.2,72.2,0.5,136.6,1431,1.19,0,N/A,N/A,71,1,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,509,73,52,16793,1277.5,1330,0.395,263.6,263.6,230.2,0.75,137.4,562,0.47,0,5.28,0.4,28,0.95,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,510,73,54,8682,1785,682.5,0.41,161.6,161.6,1214.1,4.95,230.4,321,0.27,0,18.18,0.54,16,0.95,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,511,74,2,5118,1015,402.5,0.37,259.8,259.8,1277.6,2.85,824.7,352,0.31,0,8.89,0.68,18,1,5/9/2024,M04632,2,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,512,74,11,12584,770,997.5,0.447,179.5,179.5,195.7,0.75,85.6,502,0.44,0,N/A,N/A,26,1,5/9/2024,M04632,2,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,513,74,14,17888,1190,1417.5,N/A,N/A,N/A,N/A,N/A,1209.6,436,0.38,0,9.33,0.56,22,1,5/9/2024,M04632,2,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,514,74,18,12817,997.5,1015,N/A,N/A,N/A,N/A,N/A,690.7,667,0.58,0,7.2,0.58,35,1,5/9/2024,M04632,2,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,515,74,24,3444,2520,262.5,0.419,340.9,172,267.7,0.75,329.1,252,0.22,0,13.37,0.66,13,0.79,5/9/2024,M04632,2,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,516,74,25,10046,2555,787.5,0.272,299.8,299.8,367.9,1.1,190,308,0.27,0,11.77,0.65,16,1,5/9/2024,M04632,2,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,517,74,29,957,1347.5,70,N/A,N/A,N/A,N/A,N/A,217.2,512,0.45,0,9.19,0.63,26,0.95,5/9/2024,M04632,2,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,518,74,32,6098,2765,472.5,0.389,1082.8,337.9,961.1,1.45,223.1,267,0.23,0,11.92,0.55,14,0.89,5/9/2024,M04632,2,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,519,74,34,15015,962.5,1190,0.335,2386.5,744.6,1597.5,3.45,211.8,334,0.29,0,6.33,0.51,17,0.68,5/9/2024,M04632,2,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,520,74,35,5867,2572.5,455,0.379,2173.8,633.1,1260.1,5.4,192,263,0.23,0,9.3,0.54,13,0.84,5/9/2024,M04632,2,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,521,74,36,2482,1085,192.5,N/A,N/A,N/A,N/A,N/A,224,559,0.49,4.57,N/A,N/A,29,0.89,5/9/2024,M04632,2,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,522,74,50,23622,1435,1872.5,0.408,102,102,122.5,0.35,68.2,319,0.28,0,N/A,N/A,16,0.89,5/9/2024,M04632,2,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,523,74,53,20739,1032.5,1645,N/A,N/A,N/A,N/A,N/A,63.5,227,0.2,0,N/A,N/A,11,0.79,5/9/2024,M04632,2,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,524,75,2,2265,1137.5,175,0.452,2676.4,491.2,637,1.45,896.9,563,0.45,0,10.04,0.58,26,1,5/9/2024,M04632,3,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,525,75,3,14237,2747.5,1120,0.357,622,327.6,806.7,1.1,944.3,717,0.57,170.73,4.66,0.55,34,1,5/9/2024,M04632,3,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,526,75,5,6894,1295,542.5,0.468,116.4,116.4,144.3,0.3,1479.3,467,0.37,0,14.59,0.7,22,1,5/9/2024,M04632,3,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,527,75,7,6948,2240,542.5,N/A,N/A,N/A,N/A,N/A,956.2,234,0.19,0,10.78,0.7,11,0.76,5/9/2024,M04632,3,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,528,75,11,4469,1207.5,350,0.481,177.8,177.8,186,0.35,1446.2,566,0.45,0,15.47,0.61,26,1,5/9/2024,M04632,3,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,529,75,16,7129,1557.5,560,0.381,319.5,161.7,210.7,0.4,1403,544,0.43,2.13,1.5,0.52,25,0.9,5/9/2024,M04632,3,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,530,75,19,4479,1382.5,350,0.448,1168.4,250.4,1744.6,1.15,651.5,723,0.57,0,7.24,0.54,34,0.67,5/9/2024,M04632,3,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,531,75,25,24753,1977.5,1960,0.597,119.5,119.5,78.3,0.2,308.8,416,0.33,0,12.74,0.53,19,1,5/9/2024,M04632,3,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,532,75,27,24962,1785,1977.5,N/A,N/A,N/A,N/A,N/A,204.6,320,0.25,3.08,8.5,0.68,15,0.76,5/9/2024,M04632,3,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,533,75,33,4278,1715,332.5,0.347,864.4,295.6,280.5,1.15,314.2,511,0.4,0,11.87,0.64,24,0.95,5/9/2024,M04632,3,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,534,75,34,328,1890,17.5,0.423,744.9,431.4,1539.4,1.35,244.2,502,0.4,0,9.82,0.48,23,0.86,5/9/2024,M04632,3,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,535,75,37,24106,2205,1907.5,N/A,N/A,N/A,N/A,N/A,130.9,410,0.32,1.88,2.38,0.49,19,0.86,5/9/2024,M04632,3,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,536,75,43,1857,1697.5,140,N/A,N/A,N/A,N/A,N/A,228.2,318,0.25,0,8.62,0.62,15,1,5/9/2024,M04632,3,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,537,75,44,10842,1085,857.5,0.337,291.5,189.5,199.5,0.8,324.2,299,0.24,0,19.32,0.57,14,0.81,5/9/2024,M04632,3,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,538,75,47,11989,1907.5,945,N/A,N/A,N/A,N/A,N/A,105.6,242,0.19,0,N/A,N/A,11,0.67,5/9/2024,M04632,3,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,539,76,1,7997,1347.5,630,N/A,N/A,N/A,N/A,N/A,2064.9,240,0.18,0,5.98,0.71,10,0.64,5/9/2024,M04632,4,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,540,76,3,4955,2012.5,385,0.458,2140,326.2,532.2,1.55,2567.7,507,0.38,3.86,11.17,0.69,23,0.95,5/9/2024,M04632,4,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,541,76,4,13504,1470,1067.5,0.43,211.1,211.1,250.6,0.5,997.3,353,0.27,315.85,3.11,0.16,16,0.77,5/9/2024,M04632,4,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,542,76,5,2064,1470,157.5,N/A,N/A,N/A,N/A,N/A,732.6,781,0.59,8.13,1.23,-0.14,35,1,5/9/2024,M04632,4,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,543,76,6,20124,1820,1592.5,0.395,1069.9,406.7,446.2,1.2,1104.7,278,0.21,248.21,10.92,0.63,12,0.68,5/9/2024,M04632,4,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,544,76,7,10936,2730,857.5,0.328,333.6,246.1,527.6,1.95,618.2,347,0.26,0,15.36,0.68,15,0.95,5/9/2024,M04632,4,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,545,76,13,11734,1295,927.5,0.384,780.8,393.5,670.7,2.4,485,310,0.23,3.44,16.69,0.73,14,0.95,5/9/2024,M04632,4,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,546,76,16,2102,2135,157.5,0.23,144.2,144.2,123.7,0.65,399.8,248,0.19,0,12.33,0.61,11,0.73,5/9/2024,M04632,4,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,547,76,17,14691,2992.5,1155,N/A,N/A,N/A,N/A,N/A,349,476,0.36,195.6,9.82,0.32,21,1,5/9/2024,M04632,4,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,548,76,19,15931,1592.5,1260,0.415,731.6,408.3,360.3,1,368.3,386,0.29,0,8.92,0.65,17,0.91,5/9/2024,M04632,4,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,549,76,22,18167,2222.5,1435,0.366,1501.8,310,1269.3,4.3,426.1,1425,1.08,0,4.03,0.49,64,1,5/9/2024,M04632,4,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,550,76,26,22163,2852.5,1750,0.397,405,253.6,123.7,0.65,325.2,704,0.53,0,16.47,0.71,32,1,5/9/2024,M04632,4,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,551,76,28,8543,3202.5,665,0.45,151.4,151.4,133.3,0.4,330.5,938,0.71,0,13.26,0.5,42,1,5/9/2024,M04632,4,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,552,76,29,5417,2397.5,420,0.347,267.9,165.9,235.4,1.1,232.8,240,0.18,0,13.67,0.7,10,0.73,5/9/2024,M04632,4,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,553,76,31,6120,3150,472.5,N/A,N/A,N/A,N/A,N/A,924.9,1544,1.17,0,9.69,0.52,70,1,5/9/2024,M04632,4,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,554,76,32,1212,1960,87.5,N/A,N/A,N/A,N/A,N/A,297.1,281,0.21,0,12.79,0.68,12,1,5/9/2024,M04632,4,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,555,76,37,22589,2607.5,1785,0.288,129.7,129.7,126.2,0.55,477.7,525,0.4,0,5.65,0.45,23,0.95,5/9/2024,M04632,4,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,556,76,42,2580,2800,192.5,0.492,102,102,102,0.25,188.7,1023,0.77,0,8.63,0.58,46,1,5/9/2024,M04632,4,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,557,76,44,24512,1610,1942.5,N/A,N/A,N/A,N/A,N/A,197.4,262,0.2,0,7.56,0.71,11,0.68,5/9/2024,M04632,4,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,558,76,45,20922,385,1662.5,0.332,208.1,106.1,150.5,0.65,430.2,781,0.59,2.17,4.46,0.74,35,1,5/9/2024,M04632,4,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,559,76,46,13170,3325,1032.5,0.401,424.2,259.5,1487.5,0.65,189.7,321,0.24,0,11.96,0.73,14,0.95,5/9/2024,M04632,4,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,560,76,51,14129,857.5,1120,N/A,N/A,N/A,N/A,N/A,214.5,329,0.25,3.06,N/A,N/A,14,0.95,5/9/2024,M04632,4,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,561,76,53,25661,2467.5,2030,N/A,N/A,N/A,N/A,N/A,212.8,2612,1.97,0,12.59,0.66,118,1,5/9/2024,M04632,4,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,562,77,33,23608,1190,1872.5,0.396,176.1,176.1,332,2.75,100.6,440,0.37,0,N/A,N/A,22,1,5/9/2024,M04632,5,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,24.4.2024,0
1,563,79,4,7844,2520,612.5,0.46,116.5,116.5,112.1,0.25,1260.1,264,0.22,0,3.38,0.54,13,1,5/9/2024,M05368,1,94,DOP15 W3 Organoids M05368,15,Default Group,#999999,24.4.2024,0
1,564,79,6,21872,1610,1732.5,N/A,N/A,N/A,N/A,N/A,536.9,914,0.76,0,3.56,0.44,45,1,5/9/2024,M05368,1,94,DOP15 W3 Organoids M05368,15,Default Group,#999999,24.4.2024,0
1,565,79,13,1208,1890,87.5,N/A,N/A,N/A,N/A,N/A,620.4,207,0.17,0,7.12,0.65,10,0.75,5/9/2024,M05368,1,94,DOP15 W3 Organoids M05368,15,Default Group,#999999,24.4.2024,0
1,566,79,20,13924,1120,1102.5,N/A,N/A,N/A,N/A,N/A,228.7,217,0.18,0,4.06,0.36,10,0.6,5/9/2024,M05368,1,94,DOP15 W3 Organoids M05368,15,Default Group,#999999,24.4.2024,0
1,567,79,24,16656,2730,1312.5,0.322,163.8,163.8,141.1,0.6,429.7,457,0.38,0,4.33,0.47,22,1,5/9/2024,M05368,1,94,DOP15 W3 Organoids M05368,15,Default Group,#999999,24.4.2024,0
1,568,79,26,20321,1417.5,1610,0.294,133.9,133.9,136.7,0.6,391.8,250,0.21,0,6.41,0.66,12,0.95,5/9/2024,M05368,1,94,DOP15 W3 Organoids M05368,15,Default Group,#999999,24.4.2024,0
1,569,79,28,8258,2065,647.5,N/A,N/A,N/A,N/A,N/A,485.9,306,0.25,0,5.76,0.57,15,0.9,5/9/2024,M05368,1,94,DOP15 W3 Organoids M05368,15,Default Group,#999999,24.4.2024,0
1,570,79,39,8740,2800,682.5,N/A,N/A,N/A,N/A,N/A,504.1,237,0.2,0,8.52,0.51,11,0.9,5/9/2024,M05368,1,94,DOP15 W3 Organoids M05368,15,Default Group,#999999,24.4.2024,0
1,571,79,45,4929,1557.5,385,N/A,N/A,N/A,N/A,N/A,166.4,255,0.21,0,N/A,N/A,12,0.8,5/9/2024,M05368,1,94,DOP15 W3 Organoids M05368,15,Default Group,#999999,24.4.2024,0
1,572,79,47,2976,2030,227.5,N/A,N/A,N/A,N/A,N/A,270,638,0.53,0.74,2.94,0.5,31,1,5/9/2024,M05368,1,94,DOP15 W3 Organoids M05368,15,Default Group,#999999,24.4.2024,0
1,573,79,50,5785,1137.5,455,N/A,N/A,N/A,N/A,N/A,740,365,0.3,0,3.93,0.23,18,0.95,5/9/2024,M05368,1,94,DOP15 W3 Organoids M05368,15,Default Group,#999999,24.4.2024,0
1,574,79,54,16668,2940,1312.5,0.291,144.2,144.2,158.5,0.6,410.8,411,0.34,0,8.25,0.56,20,1,5/9/2024,M05368,1,94,DOP15 W3 Organoids M05368,15,Default Group,#999999,24.4.2024,0
1,575,80,1,1642,1785,122.5,0.367,123.6,123.6,94.2,0.35,1297.5,308,0.26,0,22.14,0.67,15,1,5/9/2024,M05368,2,94,DOP15 W3 Organoids M05368,15,Default Group,#999999,24.4.2024,0
1,576,80,4,1387,1172.5,105,N/A,N/A,N/A,N/A,N/A,817.4,586,0.49,0.88,2.16,0.13,29,1,5/9/2024,M05368,2,94,DOP15 W3 Organoids M05368,15,Default Group,#999999,24.4.2024,0
1,577,80,16,11907,472.5,945,0.392,196.7,196.7,165.1,0.5,740.7,293,0.24,0,22.15,0.69,14,1,5/9/2024,M05368,2,94,DOP15 W3 Organoids M05368,15,Default Group,#999999,24.4.2024,0
